time/iterations,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/clip_range,train/value_loss,train/approx_kl,train/policy_gradient_loss,rollout/ep_rew_mean,train/loss,train/clip_fraction,train/explained_variance,train/learning_rate,train/entropy_loss
137,70144,35,1976,1015.5797101449275,1360,0.2,3912.951037597656,0.0,-1.6025151126086711e-07,1660.8840579710145,1947.190185546875,0.0,1.1920928955078125e-07,1e-06,-1.9458340644836425
138,70656,35,1991,1015.5797101449275,1370,0.2,2891.727227783203,0.0,-1.368255470879376e-06,1660.8840579710145,1705.95947265625,0.0,0.0,1e-06,-1.9458339989185334
139,71168,35,2005,1010.4142857142857,1380,0.2,1600.94462890625,0.0,-4.9814640078693625e-06,1653.0714285714287,694.2911987304688,0.0,5.364418029785156e-07,1e-06,-1.9458334624767304
140,71680,35,2019,1003.5070422535211,1390,0.2,4486.353890991211,0.0,-1.1850206647068262e-06,1651.3661971830986,1938.4515380859375,0.0,2.980232238769531e-07,1e-06,-1.9458332061767578
141,72192,35,2033,1003.5070422535211,1400,0.2,3434.7054122924806,0.0,-1.601135591045022e-06,1651.3661971830986,1492.4019775390625,0.0,2.980232238769531e-07,1e-06,-1.9458331122994423
142,72704,35,2047,1006.3194444444445,1410,0.2,3670.2378051757814,0.0,-2.3849657736718655e-06,1660.6805555555557,1912.3170166015625,0.0,-1.1920928955078125e-07,1e-06,-1.9458329409360886
143,73216,35,2061,1006.3194444444445,1420,0.2,2049.0832901000977,0.0,-4.272314254194498e-06,1660.6805555555557,696.7142944335938,0.0,2.980232238769531e-07,1e-06,-1.945832771062851
144,73728,35,2075,1006.4657534246576,1430,0.2,331.1943585395813,1.9639265e-07,-4.836900625377893e-05,1657.109589041096,121.36652374267578,0.0,0.0,1e-06,-1.9458292573690414
145,74240,35,2089,1006.4657534246576,1440,0.2,4536.434832763672,0.0,-9.32024559006095e-06,1657.109589041096,2472.63818359375,0.0,-1.1920928955078125e-07,1e-06,-1.9458250865340232
146,74752,35,2103,1009.0135135135135,1450,0.2,34.28665719032288,2.188608e-08,-2.491854247637093e-05,1665.1216216216217,14.071932792663574,0.0,1.1920928955078125e-07,1e-06,-1.9458240017294883
147,75264,35,2116,1009.0135135135135,1460,0.2,5949.048187255859,0.0,-1.4140387065708638e-07,1665.1216216216217,3150.66552734375,0.0,0.0,1e-06,-1.9458226889371872
148,75776,35,2130,1009.0135135135135,1470,0.2,321.1288265228271,7.9977326e-08,-2.612198004499078e-05,1665.1216216216217,277.65240478515625,0.0,7.748603820800781e-07,1e-06,-1.9458213970065117
149,76288,35,2144,1009.0135135135135,1480,0.2,1607.7993194580079,0.0,-4.122831160202622e-06,1665.1216216216217,686.8156127929688,0.0,4.172325134277344e-07,1e-06,-1.945818504691124
150,76800,35,2158,1009.0135135135135,1490,0.2,28.043901562690735,2.1187589e-08,-1.564816338941455e-05,1665.1216216216217,13.932211875915527,0.0,5.960464477539063e-08,1e-06,-1.9458178251981735
151,77312,35,2173,1009.0135135135135,1500,0.2,36.61726262569427,1.8277206e-08,-1.5895901015028358e-05,1665.1216216216217,15.820481300354004,0.0,1.7881393432617188e-07,1e-06,-1.9458160504698754
152,77824,35,2186,1031.5466666666666,1510,0.2,384.64837646484375,1.2654345e-07,-2.499758265912533e-05,1659.8666666666666,246.1558074951172,0.0,-4.76837158203125e-07,1e-06,-1.9458141282200814
153,78336,35,2200,1031.5466666666666,1520,0.2,1710.679867553711,0.0,-1.766806235536933e-06,1659.8666666666666,896.2340698242188,0.0,1.7881393432617188e-07,1e-06,-1.945813113451004
154,78848,35,2214,1031.5466666666666,1530,0.2,26.077614378929137,0.0,-6.424309685826302e-06,1659.8666666666666,12.635337829589844,0.0,-1.1920928955078125e-07,1e-06,-1.9458122745156288
155,79360,35,2227,1031.5466666666666,1540,0.2,685.7933925628662,0.0,-1.7982092685997486e-06,1659.8666666666666,367.63482666015625,0.0,2.980232238769531e-07,1e-06,-1.945811265707016
156,79872,35,2241,1031.5466666666666,1550,0.2,3360.11022644043,0.0,-4.69735823571682e-08,1659.8666666666666,1306.8792724609375,0.0,2.384185791015625e-07,1e-06,-1.9458112224936486
157,80384,35,2254,1056.2894736842106,1560,0.2,57.176863598823545,8.265488e-09,-1.3940827921032906e-05,1662.9605263157894,19.871322631835938,0.0,0.0,1e-06,-1.9458102017641068
158,80896,35,2268,1056.2894736842106,1570,0.2,460.4566598892212,2.910383e-09,-5.135312676429748e-07,1662.9605263157894,218.4678955078125,0.0,3.5762786865234375e-07,1e-06,-1.9458087339997292
159,81408,35,2281,1056.2894736842106,1580,0.2,654.74066696167,0.0,-5.931186024099588e-06,1662.9605263157894,189.958740234375,0.0,8.344650268554688e-07,1e-06,-1.9458096414804458
160,81920,35,2295,1056.2894736842106,1590,0.2,24.579477787017822,1.9092113e-08,-1.687729964032769e-05,1662.9605263157894,14.333669662475586,0.0,0.0,1e-06,-1.945808769762516
161,82432,35,2309,1056.2894736842106,1600,0.2,21.37793618440628,2.188608e-08,-2.2155375336296857e-05,1662.9605263157894,9.855813026428223,0.0,-1.1920928955078125e-07,1e-06,-1.9458060428500175
162,82944,35,2323,1056.2894736842106,1610,0.2,2313.982504272461,0.0,-6.349291652441025e-08,1662.9605263157894,1043.9794921875,0.0,4.172325134277344e-07,1e-06,-1.945803926885128
163,83456,35,2336,1082.2077922077922,1620,0.2,214.17556257247924,3.1420495e-07,-3.676461637951434e-05,1656.090909090909,119.07859802246094,0.0,9.5367431640625e-07,1e-06,-1.945800894498825
164,83968,35,2350,1082.2077922077922,1630,0.2,1757.762459564209,7.799827e-09,-1.3341079466044902e-06,1656.090909090909,459.5486145019531,0.0,4.172325134277344e-07,1e-06,-1.945794975757599
165,84480,35,2364,1082.2077922077922,1640,0.2,2135.5514404296873,0.0,-6.282352842390537e-07,1656.090909090909,1234.461181640625,0.0,7.152557373046875e-07,1e-06,-1.9457948133349419
166,84992,35,2377,1085.0,1650,0.2,628.993989944458,0.0,-1.7149432096630335e-07,1663.5128205128206,203.02001953125,0.0,2.384185791015625e-07,1e-06,-1.9457947984337807
167,85504,35,2391,1085.0,1660,0.2,4110.655685424805,0.0,-8.969451300799846e-07,1663.5128205128206,1942.1719970703125,0.0,3.5762786865234375e-07,1e-06,-1.9457948595285415
168,86016,35,2405,1085.0,1670,0.2,1861.6367553710938,0.0,-8.24430026113987e-07,1663.5128205128206,962.6015014648438,0.0,3.5762786865234375e-07,1e-06,-1.9457949176430702
169,86528,35,2418,1085.0,1680,0.2,17.531587433815,2.4680048e-08,-1.799300080165267e-05,1663.5128205128206,8.477301597595215,0.0,0.0,1e-06,-1.9457938805222512
170,87040,35,2432,1085.0,1690,0.2,28.7772088766098,8.032657e-09,-1.229977933689952e-05,1663.5128205128206,21.158405303955078,0.0,0.0,1e-06,-1.9457913517951966
171,87552,35,2446,1102.746835443038,1700,0.2,307.1235118627548,5.3201802e-08,-1.65981356985867e-05,1664.126582278481,246.94920349121094,0.0,-2.384185791015625e-07,1e-06,-1.9457892030477524
172,88064,35,2459,1102.746835443038,1710,0.2,5205.74556274414,0.0,-1.961219822987914e-06,1664.126582278481,3162.194580078125,0.0,4.76837158203125e-07,1e-06,-1.9457874655723573
173,88576,35,2473,1102.746835443038,1720,0.2,165.37416372299194,7.074559e-07,-0.00014288825914263726,1664.126582278481,119.56790924072266,0.0,1.1920928955078125e-07,1e-06,-1.9457810759544372
174,89088,35,2486,1107.775,1730,0.2,774.0588485717774,0.0,1.7495010979473591e-06,1665.25,349.501708984375,0.0,1.7881393432617188e-07,1e-06,-1.9457728549838067
175,89600,35,2500,1107.775,1740,0.2,4239.486529541015,0.0,-6.24277163296938e-08,1665.25,1827.901123046875,0.0,-1.1920928955078125e-07,1e-06,-1.945772784948349
176,90112,35,2513,1110.3703703703704,1750,0.2,171.2209761619568,1.3806857e-07,-2.3503298871219157e-05,1668.851851851852,76.06211853027344,0.0,1.0728836059570312e-06,1e-06,-1.9457707330584526
177,90624,35,2527,1104.121951219512,1760,0.2,3558.701550292969,0.0,3.5989389289170505e-06,1665.4512195121952,1925.4609375,0.0,5.960464477539062e-07,1e-06,-1.9457683965563775
178,91136,35,2540,1095.4698795180723,1770,0.2,2727.196148681641,0.0,-5.961512215435504e-07,1664.3734939759036,1029.4453125,0.0,0.0,1e-06,-1.9457683712244034
179,91648,35,2553,1089.5833333333333,1780,0.2,5797.453344726562,0.0,-1.300009898841381e-07,1660.8333333333333,2165.1455078125,0.0,-1.1920928955078125e-07,1e-06,-1.9457683652639388
180,92160,35,2567,1089.5833333333333,1790,0.2,4621.108447265625,0.0,-3.442619345150888e-07,1660.8333333333333,2519.62841796875,0.0,-1.1920928955078125e-07,1e-06,-1.9457683652639388
181,92672,35,2580,1089.5833333333333,1800,0.2,15.024638104438782,0.0,-8.029321907088161e-06,1660.8333333333333,8.316767692565918,0.0,-3.5762786865234375e-07,1e-06,-1.9457678601145745
182,93184,35,2593,1089.5833333333333,1810,0.2,1785.9168411254882,0.0,-2.5175511837005614e-06,1660.8333333333333,593.31298828125,0.0,1.7881393432617188e-07,1e-06,-1.9457669347524642
183,93696,35,2607,1089.5833333333333,1820,0.2,35.551428008079526,1.0477379e-09,-1.060084323398769e-05,1660.8333333333333,16.02687644958496,0.0,5.960464477539063e-08,1e-06,-1.9457659035921098
184,94208,35,2620,1089.5833333333333,1830,0.2,3087.599122619629,0.0,-1.9281054846942424e-06,1660.8333333333333,1308.2119140625,0.0,2.384185791015625e-07,1e-06,-1.9457644939422607
185,94720,35,2633,1100.5,1840,0.2,450.13806715011594,0.0,-2.4901586584746837e-06,1665.9767441860465,100.1921615600586,0.0,1.1920928955078125e-07,1e-06,-1.945763774216175
186,95232,35,2646,1091.9310344827586,1850,0.2,5208.210504150391,0.0,-4.3084146454930307e-07,1660.0344827586207,2248.406982421875,0.0,-1.1920928955078125e-07,1e-06,-1.945763324201107
187,95744,35,2660,1086.125,1860,0.2,3068.1736267089846,0.0,-7.927999831736088e-07,1657.0,1557.00048828125,0.0,1.7881393432617188e-07,1e-06,-1.9457630604505538
188,96256,36,2673,1086.125,1870,0.2,3797.166784667969,0.0,-2.3867469280958174e-07,1657.0,1971.8184814453125,0.0,2.384185791015625e-07,1e-06,-1.945762898027897
189,96768,35,2689,1086.125,1880,0.2,657.5796583175659,0.0,-1.1071562767028809e-05,1657.0,355.70159912109375,0.0,1.1920928955078125e-07,1e-06,-1.9457627445459367
190,97280,35,2702,1086.125,1890,0.2,2192.185650634766,0.0,-2.282403875142336e-06,1657.0,944.3729248046875,0.0,4.76837158203125e-07,1e-06,-1.9457617416977881
191,97792,36,2716,1086.125,1900,0.2,280.12639102935793,3.410969e-08,-9.728799341246486e-06,1657.0,137.1088104248047,0.0,-3.5762786865234375e-07,1e-06,-1.9457599893212318
192,98304,36,2729,1086.125,1910,0.2,38.03397209644318,1.7113052e-08,-1.4192931121215225e-05,1657.0,18.83146095275879,0.0,-1.1920928955078125e-07,1e-06,-1.9457568123936653
193,98816,36,2742,1105.7977528089887,1920,0.2,81.29739937782287,1.922017e-07,-3.82683880161494e-05,1660.191011235955,31.602794647216797,0.0,0.0,1e-06,-1.9457526862621308
194,99328,36,2755,1101.1,1930,0.2,3755.3062408447267,0.0,-1.020074705593288e-06,1658.7444444444445,2034.294189453125,0.0,1.7881393432617188e-07,1e-06,-1.9457483544945717
195,99840,36,2769,1083.5217391304348,1940,0.2,5296.069488525391,0.0,-1.6990525182336568e-07,1653.7608695652175,2711.287841796875,0.0,2.384185791015625e-07,1e-06,-1.9457483127713204
196,100352,36,2782,1083.5217391304348,1950,0.2,7011.538592529297,0.0,-7.085793185979127e-07,1653.7608695652175,4286.53173828125,0.0,0.0,1e-06,-1.9457482621073723
197,100864,36,2795,1069.936170212766,1960,0.2,4220.719650268555,0.0,-1.229956978932023e-06,1645.5212765957447,1602.4912109375,0.0,2.384185791015625e-07,1e-06,-1.9457481235265732
198,101376,36,2809,1069.936170212766,1970,0.2,4267.88337097168,0.0,-5.298934411257505e-07,1645.5212765957447,2201.58544921875,0.0,-1.1920928955078125e-07,1e-06,-1.9457478433847428
199,101888,36,2822,1069.936170212766,1980,0.2,465.7894736289978,0.0,-4.064536187797785e-06,1645.5212765957447,211.91334533691406,0.0,0.0,1e-06,-1.9457470819354057
200,102400,36,2835,1075.221052631579,1990,0.2,17.21194244623184,2.5029294e-08,-2.358914352953434e-05,1646.5157894736842,8.935310363769531,0.0,0.0,1e-06,-1.9457448437809943
201,102912,36,2848,1075.221052631579,2000,0.2,3419.406130981445,0.0,-3.7395511753857136e-07,1646.5157894736842,1462.838623046875,0.0,1.1920928955078125e-07,1e-06,-1.9457425788044929
202,103424,36,2861,1075.09375,2010,0.2,315.37799854278563,9.9185854e-08,-2.615355188027024e-05,1643.1145833333333,136.72531127929688,0.0,-2.384185791015625e-07,1e-06,-1.9457420825958252
203,103936,36,2875,1075.09375,2020,0.2,3519.0626739501954,0.0,-1.5702680684626101e-07,1643.1145833333333,1552.9599609375,0.0,0.0,1e-06,-1.9457430943846703
204,104448,36,2888,1074.4329896907216,2030,0.2,1750.7641914367675,0.0,-8.696340955793858e-07,1647.7525773195875,900.8181762695312,0.0,1.7881393432617188e-07,1e-06,-1.945742942392826
205,104960,36,2901,1068.7244897959183,2040,0.2,4961.830026245118,0.0,-3.8581201806664466e-07,1645.4897959183672,2015.097412109375,0.0,0.0,1e-06,-1.9457427605986595
206,105472,36,2914,1068.7244897959183,2050,0.2,3367.95422668457,0.0,-2.947141183540225e-07,1645.4897959183672,1546.65576171875,0.0,5.960464477539063e-08,1e-06,-1.9457426995038987
207,105984,36,2928,1068.7244897959183,2060,0.2,14.986679983139037,0.0,-6.043561734259129e-06,1645.4897959183672,7.363394737243652,0.0,5.960464477539063e-08,1e-06,-1.9457423612475395
208,106496,36,2941,1074.6262626262626,2070,0.2,2167.182014465332,0.0,-8.615897968411446e-07,1651.4242424242425,1046.5301513671875,0.0,5.960464477539063e-08,1e-06,-1.945741705596447
209,107008,36,2954,1067.93,2080,0.2,4192.68920288086,0.0,-3.10712493956089e-07,1648.48,2225.439453125,0.0,5.960464477539063e-08,1e-06,-1.9457416087388992
210,107520,36,2967,1067.93,2090,0.2,3892.578317260742,0.0,-5.42390625923872e-07,1648.48,1901.3990478515625,0.0,-1.1920928955078125e-07,1e-06,-1.945741567015648
211,108032,36,2983,1074.55,2100,0.2,84.81221697330474,6.577466e-08,-1.5611183334840463e-05,1647.35,62.798912048339844,0.0,1.7881393432617188e-07,1e-06,-1.9457400500774384
212,108544,36,2999,1075.12,2110,0.2,814.8674777984619,0.0,-5.590898217633366e-06,1642.85,249.5086669921875,0.0,1.7881393432617188e-07,1e-06,-1.9457355841994286
213,109056,36,3015,1075.12,2120,0.2,3153.362109375,0.0,-5.697249434888362e-07,1642.85,1452.2109375,0.0,-1.1920928955078125e-07,1e-06,-1.9457351073622704
214,109568,36,3029,1075.12,2130,0.2,284.1028838157654,1.3969839e-07,-3.533773124217987e-05,1642.85,181.1149139404297,0.0,3.5762786865234375e-07,1e-06,-1.9457341611385346
215,110080,36,3043,1084.57,2140,0.2,274.06714434623717,5.401671e-08,-9.610038250684739e-06,1649.03,78.16729736328125,0.0,0.0,1e-06,-1.945732282102108
216,110592,36,3057,1084.57,2150,0.2,4995.152697753906,0.0,-9.594252333045005e-07,1649.03,2434.093017578125,0.0,0.0,1e-06,-1.945730982720852
217,111104,36,3070,1094.2,2160,0.2,21.039488208293914,0.0,-6.888314965181053e-06,1652.87,11.279182434082031,0.0,0.0,1e-06,-1.9457299143075943
218,111616,36,3083,1090.37,2170,0.2,3056.739735412598,0.0,-1.7036625649780035e-06,1654.98,1361.759033203125,0.0,0.0,1e-06,-1.9457284033298492
219,112128,36,3097,1090.37,2180,0.2,5068.152163696289,0.0,-7.525668479502202e-08,1654.98,2296.3046875,0.0,0.0,1e-06,-1.9457283064723014
220,112640,36,3110,1090.37,2190,0.2,2031.4946563720703,0.0,-7.955473847687244e-07,1654.98,1232.2557373046875,0.0,5.960464477539063e-08,1e-06,-1.9457282200455666
221,113152,36,3123,1097.63,2200,0.2,457.5374361038208,0.0,-4.784847260452807e-06,1654.35,186.51206970214844,0.0,-1.1920928955078125e-07,1e-06,-1.9457275062799453
222,113664,36,3136,1085.76,2210,0.2,4921.576217651367,0.0,-5.328212864696979e-07,1655.64,2489.632080078125,0.0,-1.1920928955078125e-07,1e-06,-1.9457265838980675
223,114176,36,3150,1074.49,2220,0.2,6003.350793457032,0.0,-9.557465091347694e-07,1655.11,3056.000732421875,0.0,0.0,1e-06,-1.9457264557480811
224,114688,36,3163,1069.3,2230,0.2,4222.970959472656,0.0,-1.577835064381361e-07,1649.86,1610.2010498046875,0.0,1.1920928955078125e-07,1e-06,-1.945726391673088
225,115200,36,3176,1070.94,2240,0.2,5577.008505249023,0.0,-2.711312845349312e-07,1654.04,2776.046630859375,0.0,0.0,1e-06,-1.9457263842225074
226,115712,36,3190,1070.94,2250,0.2,2346.28067779541,0.0,-1.3545562978833913e-06,1654.04,1203.3828125,0.0,1.1920928955078125e-07,1e-06,-1.9457264259457587
227,116224,36,3203,1070.94,2260,0.2,418.6182641983032,0.0,-2.7803238481283187e-06,1654.04,233.74830627441406,0.0,1.7881393432617188e-07,1e-06,-1.945725792646408
228,116736,36,3216,1040.08,2270,0.2,2981.9649154663084,0.0,-5.169014912098646e-07,1643.86,1687.6875,0.0,-1.1920928955078125e-07,1e-06,-1.9457245767116547
229,117248,36,3229,1040.08,2280,0.2,3945.3378509521485,0.0,-8.322298526763916e-07,1643.86,2244.021240234375,0.0,0.0,1e-06,-1.945724432170391
230,117760,36,3243,1043.71,2290,0.2,2615.1267150878907,0.0,-1.1201307643204928e-06,1648.92,1080.015869140625,0.0,1.7881393432617188e-07,1e-06,-1.94572421759367
231,118272,36,3256,1043.71,2300,0.2,1112.661548614502,0.0,-1.5309720765799285e-06,1648.92,627.385498046875,0.0,1.1920928955078125e-07,1e-06,-1.9457239553332328
232,118784,36,3269,1044.92,2310,0.2,2874.826930236816,0.0,-2.3272819817066193e-06,1642.77,1062.3883056640625,0.0,0.0,1e-06,-1.9457236334681511
233,119296,36,3282,1044.92,2320,0.2,3672.9967651367188,0.0,-1.3096490874886512e-06,1642.77,1777.85107421875,0.0,5.960464477539063e-08,1e-06,-1.9457234889268875
234,119808,36,3296,1044.92,2330,0.2,30.725023889541625,2.7474016e-08,-2.1483629825524986e-05,1642.77,16.253253936767578,0.0,1.1920928955078125e-07,1e-06,-1.9457212910056114
235,120320,36,3309,1047.68,2340,0.2,3295.9892456054686,0.0,-1.8110964447259904e-06,1641.91,1932.240966796875,0.0,1.1920928955078125e-07,1e-06,-1.945718064904213
236,120832,36,3322,1047.68,2350,0.2,2989.8319778442383,0.0,-1.8466904293745757e-06,1641.91,1864.764404296875,0.0,1.1920928955078125e-07,1e-06,-1.9457178100943566
237,121344,36,3335,1047.68,2360,0.2,37.01987121105194,6.4610504e-08,-3.275916678830981e-05,1641.91,16.813098907470703,0.0,0.0,1e-06,-1.945715034008026
238,121856,36,3349,1053.28,2370,0.2,2869.267012023926,0.0,-3.421964356675744e-06,1652.22,1086.60595703125,0.0,1.7881393432617188e-07,1e-06,-1.9457110822200776
239,122368,36,3362,1046.16,2380,0.2,2441.2255615234376,0.0,-7.07677099853754e-07,1649.58,1429.005615234375,0.0,1.7881393432617188e-07,1e-06,-1.9457105815410614
240,122880,36,3375,1046.16,2390,0.2,3251.705146789551,0.0,-2.4764332920312883e-06,1649.58,1674.518310546875,0.0,1.1920928955078125e-07,1e-06,-1.945710164308548
241,123392,36,3388,1046.16,2400,0.2,4116.354623413086,0.0,-1.5413330402225257e-06,1649.58,2069.95166015625,0.0,0.0,1e-06,-1.945709477365017
242,123904,36,3402,1031.24,2410,0.2,184.0216227531433,2.0489097e-07,-2.8957170434296132e-05,1646.43,61.52627182006836,0.0,2.384185791015625e-07,1e-06,-1.9457078710198403
243,124416,36,3415,1031.24,2420,0.2,3763.9637756347656,0.0,1.368013909086585e-06,1646.43,1716.673095703125,0.0,1.1920928955078125e-07,1e-06,-1.9457045495510101
244,124928,36,3429,1035.28,2430,0.2,3886.2405792236327,0.0,-1.0438903700560332e-06,1648.86,2096.6845703125,0.0,5.960464477539063e-08,1e-06,-1.94570434987545
245,125440,36,3442,1031.82,2440,0.2,1363.545248413086,0.0,-1.958530629053712e-06,1647.47,689.7424926757812,0.0,5.960464477539063e-08,1e-06,-1.9457040026783943
246,125952,36,3455,1031.82,2450,0.2,3004.3623474121096,0.0,-1.1343101505190134e-06,1647.47,1596.9371337890625,0.0,5.960464477539063e-08,1e-06,-1.9457036599516868
247,126464,36,3468,1043.86,2460,0.2,20.996227049827574,0.0,-8.379591599805281e-06,1651.52,12.54745101928711,0.0,0.0,1e-06,-1.9457030773162842
248,126976,36,3482,1037.41,2470,0.2,2790.1287704467773,0.0,-2.0349747501313686e-06,1647.25,1699.44921875,0.0,5.960464477539063e-08,1e-06,-1.9457018986344337
249,127488,36,3496,1038.9,2480,0.2,6303.174755859375,0.0,-8.172704838216305e-07,1652.92,3206.485595703125,0.0,0.0,1e-06,-1.9457016840577126
250,128000,36,3513,1038.9,2490,0.2,3983.06383972168,0.0,-1.4087185263633727e-06,1652.92,1866.4466552734375,0.0,0.0,1e-06,-1.9457015737891197
251,128512,36,3529,1038.9,2500,0.2,1087.125493621826,0.0,-4.8526620958000425e-06,1652.92,473.8909606933594,0.0,0.0,1e-06,-1.9457011580467225
252,129024,36,3545,1038.54,2510,0.2,1939.01499710083,0.0,-2.612033858895302e-06,1644.13,857.7537841796875,0.0,0.0,1e-06,-1.9457004383206367
253,129536,36,3561,1038.54,2520,0.2,1387.1837478637694,0.0,-1.3676995877176524e-06,1644.13,939.1384887695312,0.0,1.1920928955078125e-07,1e-06,-1.9456997513771057
254,130048,36,3575,1038.54,2530,0.2,22.332344436645506,7.21775e-09,-9.649072308093309e-06,1644.13,11.00401496887207,0.0,2.384185791015625e-07,1e-06,-1.9456986114382744
255,130560,36,3589,1038.54,2540,0.2,38.6671779870987,6.321352e-08,-2.849248703569174e-05,1644.13,38.432552337646484,0.0,0.0,1e-06,-1.9456948399543763
256,131072,36,3602,1038.54,2550,0.2,693.4852504730225,0.0,-4.218629328534007e-06,1644.13,456.5864562988281,0.0,0.0,1e-06,-1.9456913113594054
257,131584,36,3615,1055.39,2560,0.2,1894.6887008666993,0.0,1.7798156477510928e-07,1646.13,546.3341064453125,0.0,5.960464477539063e-08,1e-06,-1.945691005885601
258,132096,36,3629,1052.18,2570,0.2,2847.2331268310545,0.0,-2.1793239284306765e-06,1646.87,1021.091064453125,0.0,5.960464477539063e-08,1e-06,-1.9456908360123635
259,132608,36,3642,1049.02,2580,0.2,4535.233071899414,0.0,-5.215988494455814e-07,1641.09,2476.669189453125,0.0,0.0,1e-06,-1.9456903859972954
260,133120,36,3655,1049.02,2590,0.2,6575.1387939453125,0.0,-6.266520358622074e-07,1641.09,3610.9970703125,0.0,0.0,1e-06,-1.945690217614174
261,133632,36,3668,1025.03,2600,0.2,640.1427574157715,0.0,-3.6965589970350266e-06,1634.92,301.1852111816406,0.0,1.1920928955078125e-07,1e-06,-1.9456896856427193
262,134144,36,3682,1025.03,2610,0.2,3677.7722595214846,0.0,-1.5948782674968242e-06,1634.92,1904.38623046875,0.0,-1.1920928955078125e-07,1e-06,-1.9456888914108277
263,134656,36,3695,1021.7,2620,0.2,4007.699380493164,0.0,-1.2363248970359565e-06,1617.42,2298.24462890625,0.0,0.0,1e-06,-1.9456884533166885
